node_from,node_to,weight
DE.145,DE.438,1
DE.145,DE.478,1
DE.145,DE.496,1
DE.145,DE.523,1
DE.145,DE.524,1
DE.145,DE.545,1
DE.145,DE.550,1
DE.145,DE.561,1
DE.145,DE.562,1
DE.145,DE.563,1
DE.145,DE.570,1
DE.145,DE.573,1
DE.145,DE.633,1
DE.145,DE.660,1
DE.145,DE.666,1
DE.145,DE.712,1
DE.145,DE.724,1
DE.145,DE.731,1
DE.145,DE.788,1
DE.145,DE.799,1
DE.145,DE.844,1
DE.145,DE.845,1
DE.145,DE.849,1
DE.145,DE.857,1
DE.145,DE.859,1
DE.145,DE.878,1
DE.145,DE.892,1
DE.145,DE.953,1
DE.145,DE.959,1
DE.145,DE.965,1
DE.145,DE.972,1
DE.145,DE.983,1
DE.145,DE.990,1
DE.145,DE.1002,1
DE.145,DE.1005,1
DE.145,DE.1086,1
DE.145,DE.1096,1
DE.146,DE.339,1
DE.146,DE.381,1
DE.146,DE.557,1
DE.146,DE.580,1
DE.146,DE.649,1
DE.146,DE.653,1
DE.146,DE.724,1
DE.146,DE.777,1
DE.146,DE.841,1
DE.146,DE.858,1
DE.146,DE.932,1
DE.146,DE.1008,1
DE.146,DE.1024,1
DE.147,DE.322,1
DE.147,DE.353,1
DE.147,DE.916,1
DE.147,DE.922,1
DE.147,DE.1119,1
DE.147,DE.1122,1
DE.148,DE.171,1
DE.148,DE.178,1
DE.148,DE.180,1
DE.148,DE.183,1
DE.148,DE.192,1
DE.148,DE.203,1
DE.148,DE.211,1
DE.148,DE.218,1
DE.148,DE.235,1
DE.148,DE.238,1
DE.148,DE.259,1
DE.148,DE.263,1
DE.148,DE.269,1
DE.148,DE.277,1
DE.148,DE.282,1
DE.148,DE.287,1
DE.148,DE.300,1
DE.148,DE.303,1
DE.148,DE.327,1
DE.148,DE.342,1
DE.148,DE.363,1
DE.148,DE.433,1
DE.148,DE.435,1
DE.148,DE.470,1
DE.148,DE.481,1
DE.148,DE.485,1
DE.148,DE.492,1
DE.148,DE.495,1
DE.148,DE.512,1
DE.148,DE.551,1
DE.148,DE.581,1
DE.148,DE.584,1
DE.148,DE.594,1
DE.148,DE.620,1
DE.148,DE.648,1
DE.148,DE.651,1
DE.148,DE.657,1
DE.148,DE.667,1
DE.148,DE.684,1
DE.148,DE.686,1
DE.148,DE.700,1
DE.148,DE.732,1
DE.148,DE.734,1
DE.148,DE.743,1
DE.148,DE.765,1
DE.148,DE.769,1
DE.148,DE.784,1
DE.148,DE.787,1
DE.148,DE.811,1
DE.148,DE.814,1
DE.148,DE.815,1
DE.148,DE.856,1
DE.148,DE.888,1
DE.148,DE.897,1
DE.148,DE.901,1
DE.148,DE.911,1
DE.148,DE.930,1
DE.148,DE.949,1
DE.148,DE.975,1
DE.148,DE.997,1
DE.148,DE.1014,1
DE.148,DE.1050,1
DE.148,DE.1052,1
DE.148,DE.1063,1
DE.148,DE.1076,1
DE.148,DE.1091,1
DE.148,DE.1121,1
DE.149,DE.355,1
DE.149,DE.444,1
DE.149,DE.629,1
DE.149,DE.964,1
DE.149,DE.969,1
DE.149,DE.1086,1
DE.150,DE.220,1
DE.150,DE.385,1
DE.150,DE.564,1
DE.151,DE.223,1
DE.151,DE.452,1
DE.151,DE.635,1
DE.151,DE.909,1
DE.152,DE.493,1
DE.152,DE.762,1
DE.152,DE.984,1
DE.152,DE.1007,1
DE.153,DE.311,1
DE.153,DE.318,1
DE.153,DE.475,1
DE.153,DE.654,1
DE.153,DE.676,1
DE.153,DE.687,1
DE.153,DE.704,1
DE.153,DE.869,1
DE.153,DE.935,1
DE.153,DE.957,1
DE.153,DE.1058,1
DE.154,DE.178,1
DE.154,DE.180,1
DE.154,DE.183,1
DE.154,DE.192,1
DE.154,DE.203,1
DE.154,DE.211,1
DE.154,DE.218,1
DE.154,DE.235,1
DE.154,DE.238,1
DE.154,DE.259,1
DE.154,DE.263,1
DE.154,DE.269,1
DE.154,DE.277,1
DE.154,DE.282,1
DE.154,DE.287,1
DE.154,DE.300,1
DE.154,DE.303,1
DE.154,DE.327,1
DE.154,DE.342,1
DE.154,DE.363,1
DE.154,DE.433,1
DE.154,DE.435,1
DE.154,DE.470,1
DE.154,DE.481,1
DE.154,DE.485,1
DE.154,DE.492,1
DE.154,DE.495,1
DE.154,DE.512,1
DE.154,DE.581,1
DE.154,DE.584,1
DE.154,DE.594,1
DE.154,DE.620,1
DE.154,DE.648,1
DE.154,DE.651,1
DE.154,DE.657,1
DE.154,DE.667,1
DE.154,DE.684,1
DE.154,DE.686,1
DE.154,DE.700,1
DE.154,DE.732,1
DE.154,DE.734,1
DE.154,DE.743,1
DE.154,DE.765,1
DE.154,DE.769,1
DE.154,DE.784,1
DE.154,DE.787,1
DE.154,DE.811,1
DE.154,DE.814,1
DE.154,DE.815,1
DE.154,DE.856,1
DE.154,DE.888,1
DE.154,DE.897,1
DE.154,DE.901,1
DE.154,DE.911,1
DE.154,DE.930,1
DE.154,DE.949,1
DE.154,DE.975,1
DE.154,DE.997,1
DE.154,DE.1014,1
DE.154,DE.1050,1
DE.154,DE.1052,1
DE.154,DE.1063,1
DE.154,DE.1076,1
DE.154,DE.1091,1
DE.154,DE.1121,1
DE.155,DE.288,1
DE.155,DE.527,1
DE.156,DE.358,1
DE.156,DE.464,1
DE.156,DE.504,1
DE.156,DE.778,1
DE.156,DE.808,1
DE.156,DE.1012,1
DE.156,DE.1046,1
DE.156,DE.1065,1
DE.156,DE.1071,1
DE.157,DE.463,1
DE.157,DE.532,1
DE.157,DE.595,1
DE.157,DE.895,1
DE.157,DE.902,1
DE.157,DE.963,1
DE.158,DE.315,1
DE.158,DE.418,1
DE.158,DE.513,1
DE.158,DE.564,1
DE.158,DE.610,1
DE.158,DE.678,1
DE.158,DE.700,1
DE.158,DE.821,1
DE.158,DE.1070,1
DE.159,DE.456,1
DE.159,DE.503,1
DE.159,DE.589,1
DE.159,DE.697,1
DE.159,DE.705,1
DE.159,DE.809,1
DE.159,DE.933,1
DE.159,DE.942,1
DE.160,DE.273,1
DE.160,DE.275,1
DE.160,DE.318,1
DE.160,DE.429,1
DE.160,DE.527,1
DE.160,DE.872,1
DE.160,DE.1018,1
DE.160,DE.1028,1
DE.160,DE.1041,1
DE.160,DE.1080,1
DE.161,DE.180,1
DE.161,DE.183,1
DE.161,DE.192,1
DE.161,DE.203,1
DE.161,DE.211,1
DE.161,DE.218,1
DE.161,DE.235,1
DE.161,DE.238,1
DE.161,DE.259,1
DE.161,DE.263,1
DE.161,DE.269,1
DE.161,DE.277,1
DE.161,DE.282,1
DE.161,DE.287,1
DE.161,DE.300,1
DE.161,DE.303,1
DE.161,DE.327,1
DE.161,DE.342,1
DE.161,DE.363,1
DE.161,DE.433,1
DE.161,DE.435,1
DE.161,DE.470,1
DE.161,DE.481,1
DE.161,DE.485,1
DE.161,DE.492,1
DE.161,DE.495,1
DE.161,DE.512,1
DE.161,DE.581,1
DE.161,DE.584,1
DE.161,DE.594,1
DE.161,DE.620,1
DE.161,DE.648,1
DE.161,DE.651,1
DE.161,DE.657,1
DE.161,DE.667,1
DE.161,DE.684,1
DE.161,DE.686,1
DE.161,DE.700,1
DE.161,DE.732,1
DE.161,DE.734,1
DE.161,DE.743,1
DE.161,DE.765,1
DE.161,DE.769,1
DE.161,DE.784,1
DE.161,DE.787,1
DE.161,DE.811,1
DE.161,DE.814,1
DE.161,DE.815,1
DE.161,DE.856,1
DE.161,DE.888,1
DE.161,DE.897,1
DE.161,DE.901,1
DE.161,DE.911,1
DE.161,DE.930,1
DE.161,DE.949,1
DE.161,DE.975,1
DE.161,DE.997,1
DE.161,DE.1014,1
DE.161,DE.1050,1
DE.161,DE.1052,1
DE.161,DE.1063,1
DE.161,DE.1076,1
DE.161,DE.1091,1
DE.161,DE.1121,1
DE.162,DE.206,1
DE.162,DE.214,1
DE.162,DE.226,1
DE.162,DE.227,1
DE.162,DE.245,1
DE.162,DE.258,1
DE.162,DE.383,1
DE.162,DE.411,1
DE.162,DE.468,1
DE.162,DE.476,1
DE.162,DE.503,1
DE.162,DE.533,1
DE.162,DE.582,1
DE.162,DE.588,1
DE.162,DE.625,1
DE.162,DE.669,1
DE.162,DE.705,1
DE.162,DE.713,1
DE.162,DE.738,1
DE.162,DE.764,1
DE.162,DE.790,1
DE.162,DE.833,1
DE.162,DE.842,1
DE.162,DE.933,1
DE.162,DE.940,1
DE.162,DE.1019,1
DE.162,DE.1025,1
DE.162,DE.1039,1
DE.162,DE.1073,1
DE.162,DE.1099,1
DE.162,DE.1102,1
DE.163,DE.183,1
DE.163,DE.192,1
DE.163,DE.203,1
DE.163,DE.211,1
DE.163,DE.218,1
DE.163,DE.235,1
DE.163,DE.238,1
DE.163,DE.259,1
DE.163,DE.263,1
DE.163,DE.269,1
DE.163,DE.277,1
DE.163,DE.282,1
DE.163,DE.287,1
DE.163,DE.300,1
DE.163,DE.303,1
DE.163,DE.327,1
DE.163,DE.342,1
DE.163,DE.363,1
DE.163,DE.433,1
DE.163,DE.435,1
DE.163,DE.470,1
DE.163,DE.481,1
DE.163,DE.485,1
DE.163,DE.492,1
DE.163,DE.495,1
DE.163,DE.512,1
DE.163,DE.581,1
DE.163,DE.584,1
DE.163,DE.594,1
DE.163,DE.620,1
DE.163,DE.648,1
DE.163,DE.651,1
DE.163,DE.657,1
DE.163,DE.667,1
DE.163,DE.684,1
DE.163,DE.686,1
DE.163,DE.700,1
DE.163,DE.732,1
DE.163,DE.734,1
DE.163,DE.743,1
DE.163,DE.765,1
DE.163,DE.769,1
DE.163,DE.784,1
DE.163,DE.787,1
DE.163,DE.811,1
DE.163,DE.814,1
DE.163,DE.815,1
DE.163,DE.856,1
DE.163,DE.888,1
DE.163,DE.897,1
DE.163,DE.901,1
DE.163,DE.911,1
DE.163,DE.930,1
DE.163,DE.949,1
DE.163,DE.975,1
DE.163,DE.997,1
DE.163,DE.1014,1
DE.163,DE.1050,1
DE.163,DE.1052,1
DE.163,DE.1063,1
DE.163,DE.1076,1
DE.163,DE.1091,1
DE.163,DE.1121,1
DE.164,DE.345,1
DE.164,DE.368,1
DE.164,DE.632,1
DE.164,DE.768,1
DE.164,DE.854,1
DE.164,DE.881,1
DE.164,DE.980,1
DE.164,DE.1036,1
DE.164,DE.1095,1
DE.165,DE.445,1
DE.165,DE.855,1
DE.165,DE.864,1
DE.165,DE.1054,1
DE.165,DE.1055,1
DE.166,DE.192,1
DE.166,DE.203,1
DE.166,DE.211,1
DE.166,DE.218,1
DE.166,DE.235,1
DE.166,DE.238,1
DE.166,DE.259,1
DE.166,DE.263,1
DE.166,DE.269,1
DE.166,DE.277,1
DE.166,DE.282,1
DE.166,DE.287,1
DE.166,DE.300,1
DE.166,DE.303,1
DE.166,DE.327,1
DE.166,DE.342,1
DE.166,DE.363,1
DE.166,DE.433,1
DE.166,DE.435,1
DE.166,DE.470,1
DE.166,DE.481,1
DE.166,DE.485,1
DE.166,DE.492,1
DE.166,DE.495,1
DE.166,DE.512,1
DE.166,DE.581,1
DE.166,DE.584,1
DE.166,DE.594,1
DE.166,DE.620,1
DE.166,DE.648,1
DE.166,DE.651,1
DE.166,DE.657,1
DE.166,DE.667,1
DE.166,DE.684,1
DE.166,DE.686,1
DE.166,DE.700,1
DE.166,DE.732,1
DE.166,DE.734,1
DE.166,DE.743,1
DE.166,DE.765,1
DE.166,DE.769,1
DE.166,DE.784,1
DE.166,DE.787,1
DE.166,DE.811,1
DE.166,DE.814,1
DE.166,DE.815,1
DE.166,DE.856,1
DE.166,DE.888,1
DE.166,DE.897,1
DE.166,DE.901,1
DE.166,DE.911,1
DE.166,DE.930,1
DE.166,DE.949,1
DE.166,DE.975,1
DE.166,DE.997,1
DE.166,DE.1014,1
DE.166,DE.1050,1
DE.166,DE.1052,1
DE.166,DE.1063,1
DE.166,DE.1076,1
DE.166,DE.1091,1
DE.166,DE.1121,1
DE.167,DE.936,1
DE.167,DE.1036,1
DE.167,DE.1100,1
DE.168,DE.683,1
DE.168,DE.979,1
DE.169,DE.241,1
DE.169,DE.302,1
DE.169,DE.304,1
DE.169,DE.329,1
DE.169,DE.340,1
DE.169,DE.375,1
DE.169,DE.388,1
DE.169,DE.404,1
DE.169,DE.412,1
DE.169,DE.413,1
DE.169,DE.434,1
DE.169,DE.547,1
DE.169,DE.559,1
DE.169,DE.576,1
DE.169,DE.595,1
DE.169,DE.627,1
DE.169,DE.641,1
DE.169,DE.714,1
DE.169,DE.736,1
DE.169,DE.749,1
DE.169,DE.754,1
DE.169,DE.763,1
DE.169,DE.792,1
DE.169,DE.824,1
DE.169,DE.830,1
DE.169,DE.889,1
DE.169,DE.902,1
DE.169,DE.920,1
DE.169,DE.979,1
DE.169,DE.1029,1
DE.169,DE.1092,1
DE.169,DE.1124,1
DE.170,DE.331,1
DE.170,DE.460,1
DE.170,DE.962,1
DE.170,DE.992,1
DE.171,DE.693,1
DE.171,DE.943,1
DE.172,DE.202,1
DE.172,DE.372,1
DE.172,DE.470,1
DE.172,DE.584,1
DE.172,DE.814,1
DE.172,DE.856,1
DE.173,DE.225,1
DE.173,DE.357,1
DE.173,DE.390,1
DE.173,DE.448,1
DE.173,DE.489,1
DE.173,DE.534,1
DE.173,DE.722,1
DE.173,DE.937,1
DE.173,DE.991,1
DE.173,DE.1103,1
DE.174,DE.272,1
DE.174,DE.324,1
DE.174,DE.451,1
DE.174,DE.621,1
DE.174,DE.1046,1
DE.175,DE.203,1
DE.175,DE.211,1
DE.175,DE.218,1
DE.175,DE.235,1
DE.175,DE.238,1
DE.175,DE.259,1
DE.175,DE.263,1
DE.175,DE.269,1
DE.175,DE.277,1
DE.175,DE.282,1
DE.175,DE.287,1
DE.175,DE.300,1
DE.175,DE.303,1
DE.175,DE.327,1
DE.175,DE.342,1
DE.175,DE.363,1
DE.175,DE.433,1
DE.175,DE.435,1
DE.175,DE.470,1
DE.175,DE.481,1
DE.175,DE.485,1
DE.175,DE.492,1
DE.175,DE.495,1
DE.175,DE.512,1
DE.175,DE.581,1
DE.175,DE.584,1
DE.175,DE.594,1
DE.175,DE.620,1
DE.175,DE.648,1
DE.175,DE.651,1
DE.175,DE.657,1
DE.175,DE.667,1
DE.175,DE.684,1
DE.175,DE.686,1
DE.175,DE.700,1
DE.175,DE.732,1
DE.175,DE.734,1
DE.175,DE.743,1
DE.175,DE.765,1
DE.175,DE.769,1
DE.175,DE.784,1
DE.175,DE.787,1
DE.175,DE.811,1
DE.175,DE.814,1
DE.175,DE.815,1
DE.175,DE.856,1
DE.175,DE.888,1
DE.175,DE.897,1
DE.175,DE.901,1
DE.175,DE.911,1
DE.175,DE.930,1
DE.175,DE.949,1
DE.175,DE.975,1
DE.175,DE.997,1
DE.175,DE.1014,1
DE.175,DE.1050,1
DE.175,DE.1052,1
DE.175,DE.1063,1
DE.175,DE.1076,1
DE.175,DE.1091,1
DE.175,DE.1121,1
DE.176,DE.222,1
DE.176,DE.444,1
DE.176,DE.876,1
DE.176,DE.1030,1
DE.177,DE.225,1
DE.177,DE.357,1
DE.177,DE.359,1
DE.177,DE.465,1
DE.177,DE.505,1
DE.177,DE.534,1
DE.177,DE.611,1
DE.177,DE.613,1
DE.177,DE.618,1
DE.177,DE.644,1
DE.177,DE.650,1
DE.177,DE.685,1
DE.177,DE.774,1
DE.177,DE.782,1
DE.177,DE.791,1
DE.177,DE.795,1
DE.177,DE.917,1
DE.177,DE.986,1
DE.177,DE.989,1
DE.177,DE.1016,1
DE.177,DE.1017,1
DE.177,DE.1042,1
DE.178,DE.374,1
DE.178,DE.826,1
DE.178,DE.977,1
DE.178,DE.1075,1
DE.179,DE.221,1
DE.179,DE.344,1
DE.179,DE.350,1
DE.179,DE.361,1
DE.179,DE.403,1
DE.179,DE.517,1
DE.179,DE.607,1
DE.179,DE.679,1
DE.179,DE.861,1
DE.179,DE.904,1
DE.179,DE.976,1
DE.179,DE.993,1
DE.179,DE.1028,1
DE.179,DE.1075,1
DE.180,DE.209,1
DE.180,DE.252,1
DE.180,DE.296,1
DE.180,DE.299,1
DE.180,DE.321,1
DE.180,DE.348,1
DE.180,DE.360,1
DE.180,DE.364,1
DE.180,DE.416,1
DE.180,DE.424,1
DE.180,DE.438,1
DE.180,DE.496,1
DE.180,DE.523,1
DE.180,DE.545,1
DE.180,DE.561,1
DE.180,DE.562,1
DE.180,DE.563,1
DE.180,DE.570,1
DE.180,DE.573,1
DE.180,DE.633,1
DE.180,DE.660,1
DE.180,DE.666,1
DE.180,DE.712,1
DE.180,DE.724,1
DE.180,DE.731,1
DE.180,DE.788,1
DE.180,DE.799,1
DE.180,DE.844,1
DE.180,DE.845,1
DE.180,DE.849,1
DE.180,DE.857,1
DE.180,DE.859,1
DE.180,DE.878,1
DE.180,DE.892,1
DE.180,DE.953,1
DE.180,DE.959,1
DE.180,DE.965,1
DE.180,DE.972,1
DE.180,DE.983,1
DE.180,DE.990,1
DE.180,DE.1002,1
DE.180,DE.1005,1
DE.180,DE.1086,1
DE.180,DE.1096,1
DE.181,DE.242,1
DE.181,DE.370,1
DE.181,DE.445,1
DE.181,DE.537,1
DE.181,DE.580,1
DE.181,DE.614,1
DE.181,DE.637,1
DE.181,DE.670,1
DE.181,DE.677,1
DE.181,DE.699,1
DE.181,DE.921,1
DE.181,DE.1013,1
DE.181,DE.1023,1
DE.181,DE.1074,1
DE.182,DE.403,1
DE.182,DE.409,1
DE.182,DE.726,1
DE.182,DE.783,1
DE.182,DE.924,1
DE.183,DE.239,1
DE.183,DE.1014,1
DE.184,DE.228,1
DE.184,DE.278,1
DE.184,DE.283,1
DE.184,DE.309,1
DE.184,DE.362,1
DE.184,DE.524,1
DE.184,DE.691,1
DE.184,DE.753,1
DE.184,DE.878,1
DE.184,DE.1047,1
DE.184,DE.1049,1
DE.185,DE.233,1
DE.185,DE.814,1
DE.186,DE.211,1
DE.186,DE.218,1
DE.186,DE.235,1
DE.186,DE.238,1
DE.186,DE.259,1
DE.186,DE.263,1
DE.186,DE.269,1
DE.186,DE.277,1
DE.186,DE.282,1
DE.186,DE.287,1
DE.186,DE.300,1
DE.186,DE.303,1
DE.186,DE.327,1
DE.186,DE.342,1
DE.186,DE.363,1
DE.186,DE.433,1
DE.186,DE.435,1
DE.186,DE.470,1
DE.186,DE.481,1
DE.186,DE.485,1
DE.186,DE.492,1
DE.186,DE.495,1
DE.186,DE.512,1
DE.186,DE.551,1
DE.186,DE.569,1
DE.186,DE.581,1
DE.186,DE.584,1
DE.186,DE.594,1
DE.186,DE.620,1
DE.186,DE.648,1
DE.186,DE.651,1
DE.186,DE.657,1
DE.186,DE.667,1
DE.186,DE.684,1
DE.186,DE.686,1
DE.186,DE.700,1
DE.186,DE.732,1
DE.186,DE.734,1
DE.186,DE.743,1
DE.186,DE.765,1
DE.186,DE.769,1
DE.186,DE.784,1
DE.186,DE.787,1
DE.186,DE.811,1
DE.186,DE.814,1
DE.186,DE.815,1
DE.186,DE.856,1
DE.186,DE.888,1
DE.186,DE.897,1
DE.186,DE.901,1
DE.186,DE.911,1
DE.186,DE.930,1
DE.186,DE.949,1
DE.186,DE.975,1
DE.186,DE.996,1
DE.186,DE.997,1
DE.186,DE.1014,1
DE.186,DE.1020,1
DE.186,DE.1050,1
DE.186,DE.1052,1
DE.186,DE.1063,1
DE.186,DE.1076,1
DE.186,DE.1091,1
DE.186,DE.1121,1
DE.187,DE.297,1
DE.187,DE.384,1
DE.187,DE.508,1
DE.187,DE.578,1
DE.187,DE.742,1
DE.187,DE.908,1
DE.188,DE.270,1
DE.188,DE.405,1
DE.188,DE.432,1
DE.188,DE.566,1
DE.188,DE.593,1
DE.188,DE.642,1
DE.188,DE.767,1
DE.188,DE.824,1
DE.189,DE.214,1
DE.189,DE.226,1
DE.189,DE.227,1
DE.189,DE.245,1
DE.189,DE.258,1
DE.189,DE.383,1
DE.189,DE.411,1
DE.189,DE.468,1
DE.189,DE.476,1
DE.189,DE.503,1
DE.189,DE.533,1
DE.189,DE.582,1
DE.189,DE.588,1
DE.189,DE.625,1
DE.189,DE.669,1
DE.189,DE.705,1
DE.189,DE.713,1
DE.189,DE.738,1
DE.189,DE.764,1
DE.189,DE.790,1
DE.189,DE.833,1
DE.189,DE.836,1
DE.189,DE.842,1
DE.189,DE.933,1
DE.189,DE.940,1
DE.189,DE.1019,1
DE.189,DE.1025,1
DE.189,DE.1039,1
DE.189,DE.1073,1
DE.189,DE.1099,1
DE.189,DE.1102,1
DE.190,DE.255,1
DE.190,DE.443,1
DE.190,DE.469,1
DE.190,DE.780,1
DE.191,DE.236,1
DE.191,DE.243,1
DE.191,DE.252,1
DE.191,DE.379,1
DE.191,DE.393,1
DE.191,DE.430,1
DE.191,DE.555,1
DE.191,DE.810,1
DE.191,DE.870,1
DE.191,DE.903,1
DE.191,DE.913,1
DE.191,DE.972,1
DE.191,DE.1106,1
DE.191,DE.1110,1
DE.192,DE.252,1
DE.192,DE.296,1
DE.192,DE.299,1
DE.192,DE.321,1
DE.192,DE.348,1
DE.192,DE.360,1
DE.192,DE.364,1
DE.192,DE.416,1
DE.192,DE.424,1
DE.192,DE.438,1
DE.192,DE.496,1
DE.192,DE.523,1
DE.192,DE.545,1
DE.192,DE.561,1
DE.192,DE.562,1
DE.192,DE.563,1
DE.192,DE.570,1
DE.192,DE.573,1
DE.192,DE.633,1
DE.192,DE.660,1
DE.192,DE.666,1
DE.192,DE.712,1
DE.192,DE.724,1
DE.192,DE.731,1
DE.192,DE.788,1
DE.192,DE.799,1
DE.192,DE.844,1
DE.192,DE.845,1
DE.192,DE.849,1
DE.192,DE.857,1
DE.192,DE.859,1
DE.192,DE.878,1
DE.192,DE.892,1
DE.192,DE.953,1
DE.192,DE.959,1
DE.192,DE.965,1
DE.192,DE.972,1
DE.192,DE.983,1
DE.192,DE.990,1
DE.192,DE.1002,1
DE.192,DE.1005,1
DE.192,DE.1086,1
DE.192,DE.1096,1
DE.193,DE.251,1
DE.193,DE.264,1
DE.193,DE.294,1
DE.193,DE.579,1
DE.193,DE.658,1
DE.193,DE.873,1
DE.193,DE.899,1
DE.194,DE.218,1
DE.194,DE.235,1
DE.194,DE.238,1
DE.194,DE.259,1
DE.194,DE.263,1
DE.194,DE.269,1
DE.194,DE.277,1
DE.194,DE.282,1
DE.194,DE.287,1
DE.194,DE.300,1
DE.194,DE.303,1
DE.194,DE.327,1
DE.194,DE.342,1
DE.194,DE.363,1
DE.194,DE.433,1
DE.194,DE.435,1
DE.194,DE.470,1
DE.194,DE.481,1
DE.194,DE.485,1
DE.194,DE.492,1
DE.194,DE.495,1
DE.194,DE.512,1
DE.194,DE.581,1
DE.194,DE.584,1
DE.194,DE.594,1
DE.194,DE.620,1
DE.194,DE.648,1
DE.194,DE.651,1
DE.194,DE.657,1
DE.194,DE.667,1
DE.194,DE.684,1
DE.194,DE.686,1
DE.194,DE.700,1
DE.194,DE.732,1
DE.194,DE.734,1
DE.194,DE.743,1
DE.194,DE.765,1
DE.194,DE.769,1
DE.194,DE.784,1
DE.194,DE.787,1
DE.194,DE.811,1
DE.194,DE.814,1
DE.194,DE.815,1
DE.194,DE.856,1
DE.194,DE.888,1
DE.194,DE.897,1
DE.194,DE.901,1
DE.194,DE.911,1
DE.194,DE.930,1
DE.194,DE.949,1
DE.194,DE.975,1
DE.194,DE.997,1
DE.194,DE.1014,1
DE.194,DE.1050,1
DE.194,DE.1052,1
DE.194,DE.1063,1
DE.194,DE.1076,1
DE.194,DE.1091,1
DE.194,DE.1121,1
DE.195,DE.306,1
DE.195,DE.401,1
DE.195,DE.431,1
DE.195,DE.490,1
DE.195,DE.661,1
DE.195,DE.750,1
DE.195,DE.813,1
DE.195,DE.896,1
DE.195,DE.998,1
DE.195,DE.1059,1
DE.196,DE.231,1
DE.196,DE.286,1
DE.196,DE.409,1
DE.196,DE.628,1
DE.196,DE.737,1
DE.196,DE.747,1
DE.196,DE.961,1
DE.197,DE.226,1
DE.197,DE.227,1
DE.197,DE.245,1
DE.197,DE.258,1
DE.197,DE.383,1
DE.197,DE.411,1
DE.197,DE.468,1
DE.197,DE.476,1
DE.197,DE.503,1
DE.197,DE.533,1
DE.197,DE.582,1
DE.197,DE.588,1
DE.197,DE.625,1
DE.197,DE.669,1
DE.197,DE.705,1
DE.197,DE.713,1
DE.197,DE.738,1
DE.197,DE.764,1
DE.197,DE.790,1
DE.197,DE.833,1
DE.197,DE.842,1
DE.197,DE.933,1
DE.197,DE.940,1
DE.197,DE.1019,1
DE.197,DE.1025,1
DE.197,DE.1039,1
DE.197,DE.1073,1
DE.197,DE.1099,1
DE.197,DE.1102,1
DE.198,DE.323,1
DE.198,DE.407,1
DE.198,DE.1077,1
DE.199,DE.307,1
DE.199,DE.548,1
DE.199,DE.615,1
DE.199,DE.726,1
DE.199,DE.835,1
DE.199,DE.912,1
DE.199,DE.952,1
DE.199,DE.954,1
DE.199,DE.1110,1
DE.199,DE.1118,1
DE.200,DE.281,1
DE.200,DE.420,1
DE.200,DE.465,1
DE.200,DE.496,1
DE.200,DE.553,1
DE.200,DE.751,1
DE.200,DE.892,1
DE.200,DE.948,1
DE.200,DE.1017,1
DE.201,DE.235,1
DE.201,DE.238,1
DE.201,DE.259,1
DE.201,DE.263,1
DE.201,DE.269,1
DE.201,DE.277,1
DE.201,DE.282,1
DE.201,DE.287,1
DE.201,DE.300,1
DE.201,DE.303,1
DE.201,DE.327,1
DE.201,DE.342,1
DE.201,DE.363,1
DE.201,DE.433,1
DE.201,DE.435,1
DE.201,DE.470,1
DE.201,DE.481,1
DE.201,DE.485,1
DE.201,DE.492,1
DE.201,DE.495,1
DE.201,DE.512,1
DE.201,DE.581,1
DE.201,DE.584,1
DE.201,DE.594,1
DE.201,DE.620,1
DE.201,DE.648,1
DE.201,DE.651,1
DE.201,DE.657,1
DE.201,DE.667,1
DE.201,DE.684,1
DE.201,DE.686,1
DE.201,DE.700,1
DE.201,DE.732,1
DE.201,DE.734,1
DE.201,DE.743,1
DE.201,DE.765,1
DE.201,DE.769,1
DE.201,DE.784,1
DE.201,DE.787,1
DE.201,DE.811,1
DE.201,DE.814,1
DE.201,DE.815,1
DE.201,DE.856,1
DE.201,DE.888,1
DE.201,DE.897,1
DE.201,DE.901,1
DE.201,DE.911,1
DE.201,DE.930,1
DE.201,DE.949,1
DE.201,DE.975,1
DE.201,DE.997,1
DE.201,DE.1014,1
DE.201,DE.1050,1
DE.201,DE.1052,1
DE.201,DE.1063,1
DE.201,DE.1076,1
DE.201,DE.1091,1
DE.201,DE.1121,1
DE.202,DE.482,1
DE.202,DE.1109,1
DE.203,DE.564,1
DE.203,DE.757,1
DE.204,DE.344,1
DE.204,DE.350,1
DE.204,DE.361,1
DE.204,DE.403,1
DE.204,DE.517,1
DE.204,DE.607,1
DE.204,DE.679,1
DE.204,DE.861,1
DE.204,DE.904,1
DE.204,DE.976,1
DE.204,DE.993,1
DE.204,DE.1028,1
DE.204,DE.1075,1
DE.205,DE.563,1
DE.205,DE.876,1
DE.206,DE.414,1
DE.206,DE.707,1
DE.206,DE.908,1
DE.206,DE.909,1
DE.206,DE.1038,1
DE.207,DE.330,1
DE.207,DE.439,1
DE.207,DE.962,1
DE.207,DE.1120,1
DE.208,DE.357,1
DE.208,DE.359,1
DE.208,DE.390,1
DE.208,DE.448,1
DE.208,DE.465,1
DE.208,DE.489,1
DE.208,DE.505,1
DE.208,DE.534,1
DE.208,DE.611,1
DE.208,DE.613,1
DE.208,DE.618,1
DE.208,DE.644,1
DE.208,DE.650,1
DE.208,DE.685,1
DE.208,DE.722,1
DE.208,DE.774,1
DE.208,DE.782,1
DE.208,DE.791,1
DE.208,DE.795,1
DE.208,DE.917,1
DE.208,DE.937,1
DE.208,DE.986,1
