NodeID,NodeLabel,ICC,Lon,Lat,Country
DE.8081,Seesen,DE,51.8871279999999,10.1737759999998,Germany
DE.8082,Furth im Wald,DE,49.3102444999999,12.8394289999998,Germany
DE.8083,Perleberg,DE,53.0707904999998,11.8506979999998,Germany
DE.8084,Bad Arolsen,DE,51.3806279999998,8.99621549999978,Germany
DE.8085,Pocking,DE,48.4061689999998,13.3129874999998,Germany
DE.8086,Demmin,DE,53.9016244999998,13.0539779999998,Germany
DE.8087,Neubiberg,DE,48.0759974999999,11.6599909999998,Germany
NL.8088,Nijmegen Heyendaal,NL,51.8270024999999,5.86727049999979,Netherlands
NL.8089,Almere Buiten,NL,52.3947644999998,5.2787634999998,Netherlands
DE.8090,Zweibruecken Hbf,DE,49.2480274999998,7.35605199999981,Germany
DE.8091,Gaimersheim,DE,48.7988674999999,11.3698514999998,Germany
DE.8092,Weeze,DE,51.6236414999999,6.19879549999979,Germany
DE.8093,Bad Bevensen,DE,53.0785274999998,10.5739829999998,Germany
DE.8094,Osthofen,DE,49.7053844999998,8.3257934999998,Germany
